show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
79263,TV Show,Here to Heart,Huang Tien-jen,"Hans Zhang, Janine Chang Chun-Ning, Jing Chao, Zhang Jiani, Liang Dawei",China,2018-04-30,2018,6.7,1 Seasons,Drama,zh,She has more than work on her mind. Wen Nuan decides to quit her high-paying job in England to work as an executive assistant to the founder of a high-tech company in China. Zhan Nan Xian started the company with his classmates and used his financial savvy to weather the economic downturn and keep the company successful. It turns out that Wen Nuan and Nan Xian were in a relationship in the past. Can Wen Nuan make herself indispensable to Nan Xian in both his work and his life?,46.812,6.0,6.7
70484,TV Show,Britannia,,"Kelly Reilly, David Morrissey, Nikolaj Lie Kaas, Zoë Wanamaker, Stanley Weber",United Kingdom,2018-01-18,2018,6.854,1 Seasons,"Drama, Sci-Fi & Fantasy, Action & Adventure",en,An epic drama set in 43AD as the Roman Imperial Army – determined and terrified in equal measure - returns to crush the Celtic heart of Britannia - a mysterious land ruled by warrior women and powerful druids who can channel the powerful forces of the underworld. Or so they say.,47.372,205.0,6.854
87624,TV Show,PMTA,,"Chen Amsalem, Oshri Cohen, Alon Hamawi, Zohar Shtrauss, Shlomo Bar-Aba",Israel,2018-12-09,2018,9.5,1 Seasons,Drama,he,"Marcel Ben David is a former police officer that joins PMTA (initials in Hebrew for: Tel Aviv District Attorney), and herself in the middle of an entangled corruption story. A suspenseful legal drama with Chen Amsalem, Shlomo Bar-Aba and Oshri Cohen.",43.665,2.0,9.5
78058,TV Show,The Yard,"Yüksel Aksu, Şafak Bal","Demet Evgar, Ceren Moray, Nursel Köse, Kenan Ece, Çağdaş Onur Öztürk",Turkey,2018-03-29,2018,7.62,1 Seasons,"Crime, Drama",tr,"After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",46.469,54.0,7.62
76569,TV Show,Torpet,,Hans Wincent,Sweden,2018-01-21,2018,0.0,1 Seasons,Reality,sv,"Contestants who have been forced to leave the Farm live together as a smaller group on a small thorpe, competing for a place back on the Farm.",29.318,0.0,0.0
92667,TV Show,Das Duell um die Welt – Team Joko gegen Team Klaas,,"Joko Winterscheidt, Klaas Heufer-Umlauf, Jeannine Michaelsen",Germany,2018-11-24,2018,0.0,1 Seasons,,de,"The epic battle for the title of World Champion continues. Joko and Klaas must duel each other around the world in self-chosen teams. Which team will show the most bravery, strength, and determination?",47.992,0.0,0.0
250093,TV Show,あべみかこのAAですけど何か？,,Mikako Abe,,2018-11-03,2018,0.0,1 Seasons,,ja,,46.107,0.0,0.0
81829,TV Show,Light as a Feather,,"Liana Liberato, Haley Ramm, Brianne Tju, Jordan Rodrigues, Katelyn Nacon",United States of America,2018-10-12,2018,7.8,1 Seasons,Drama,en,"Five teen girls deal with the supernatural fallout stemming from an innocent game of “Light as a Feather, Stiff as a Board.” When the girls start dying off in the exact way that was predicted, the survivors must figure out why they’re being targeted — and whether the evil force hunting them down is one of their own.",45.07,125.0,7.8
79746,TV Show,Explained,,,United States of America,2018-05-23,2018,7.5,1 Seasons,Documentary,en,"This documentary series, made in partnership with Vox, explain some of the world's current trends, from politics, to science to pop culture.",49.56,112.0,7.5
120969,TV Show,First Dates - Ein Tisch für zwei,,Roland Trettl,Germany,2018-03-05,2018,0.0,1 Seasons,Reality,de,,52.362,0.0,0.0
76627,TV Show,The Super Slow Show,,"Gavin Free, Dan Gruchy",,2018-01-24,2018,7.0,1 Seasons,Comedy,en,"YouTube stars The Slow Mo Guys test the latest in technology to reinvent the way we look at celebrities, music, pranks, comedy sketches and more, giving a one-of-a-kind glimpse into what the world looks like in slow motion.",47.325,2.0,7.0
235970,TV Show,The 40th Anniversary of Chinese Film Since China's Reform and Opening-Up,,,China,2018-11-19,2018,0.0,1 Seasons,Documentary,zh,"Documentary about China's film industry and the monumental changes in the past 40 years from beginning with propaganda films to the ""5th generation"" filmmakers and beyond, who embraced art and commercial films to make China the second largest box office market in the world after Hollywood.",43.754,0.0,0.0
77022,TV Show,The Top Ten Revealed,,Katie Daryl,United States of America,2018-02-11,2018,8.0,1 Seasons,Documentary,en,"Spotlighting the most influential songs, bands, and musicians in the history of rock n' roll with a rotating panel of music icons and experts for an insightful discussion examining the music that has left an indelible mark on the rock n' roll scene.",55.064,1.0,8.0
93251,TV Show,My Naughty Classmates,Zhou Linhao,"Liang Dawei, Zhang Zhixi, Zhang Ruihan, Ai Xiaoqi, Li Wenhan",China,2018-07-04,2018,0.0,1 Seasons,"Mystery, Comedy, Drama",zh,"The resourceful protagonist Zhang Yi (Liang Dawei) sought medical expenses for the weak and sick sister Zhang Ying (Jinmeng Yangzi), and entered the college with the purpose of finding the legendary treasure of the heavens, and met the Mohist school here. The descendant of Duanmuzheng (Zhang Ruihan), the sultry and human librarian Nantang Prince Li Yuyu (Li Wenhan), the melancholy divination of the divination girl Cui Jialuo (Zhang Xixi) and the innocent and lively Korean Princess Wang Enzhu (Ai Xiaoqi).",39.996,0.0,0.0
80955,TV Show,Die Heiland: Wir sind Anwalt,,"Anna Fischer, Rüdiger Kuhlbrodt, Peggy Lukac, Peter Fieseler",Germany,2018-09-04,2018,5.583,1 Seasons,Drama,de,,60.458,6.0,5.583
83617,TV Show,Charitraheen,,"Naina Ganguly, Swastika Mukherjee, Saurav Das",India,2018-09-29,2018,6.0,1 Seasons,Drama,bn,"Hoichoi Originals presents “Charitraheen”, based on the novel by Sarat Chandra Chattopadhyay, with the twists and turns being much in sync with today’s world.",43.585,3.0,6.0
81957,TV Show,The Ghost Detective,Lee Jae-hoon,"Choi Daniel, Park Eun-bin, Lee Ji-ah, Kim Won-hae, Lee Jae-kyoon",South Korea,2018-09-05,2018,6.091,1 Seasons,"Action & Adventure, Crime",ko,"Da Il, a ghost detective, meets a mysterious woman named Woo Hye and gets drawn into a strange case.",53.57,11.0,6.091
82934,TV Show,The Legend of Jasmine,Baishan,"Liu Qianhan, Kevin Yan, Zhang Tianyang, Hao Wenting, Fu Dalong",China,2018-10-01,2018,8.0,1 Seasons,Drama,zh,"Set towards the end of the Jin Dynasty and the beginning of Qing Dynasty, Sumoer is a Khorchin Mongol woman with a generous personality. She is someone who would rather endure difficult times alone for the sake of others. Su Moer meets Dorgon at a horse competition and they form a tight bond. One day, her world is turned upside down when an army invades their territory. Sumoer loses her parents and her homeland. To receive the protection of the Great Jin, the Khorchin Mongols arrange a marriage alliance between Princess Bumubuqin and Huang Taiji. Sumoer is also sent to Jin as a handmaiden of the princess where she crosses paths with Dorgon again and realizes that he is a man of high power. Initially hesitant to admit her feelings for someone she cannot reach, Sumoer tries to stay away, but she becomes a woman that Dorgon can turn to in his time of need and their friendship blooming into a passionate romance.",53.291,2.0,8.0
101604,TV Show,My Heart Relieved,,Ghaith,United Arab Emirates,2018-05-17,2018,5.8,1 Seasons,Reality,ar,"A program that gives you the chance to live a social experience with a young man called ""Ghaith"". Who is roaming countries to meet people in distress and pain; to look for an opportunity to make a difference in their lives.",67.014,14.0,5.8
82357,TV Show,Car Masters: Rust to Riches,,"Mark Towle, Shawn Pilot, Constance Nunes, Tony Quinones, Michael 'Caveman' Pyle",United States of America,2018-09-14,2018,7.4,1 Seasons,Reality,en,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",47.032,82.0,7.4
81133,TV Show,Story of Yanxi Palace,"Hui Kaidong, Wen Deguang","Wu Jinyan, Nie Yuan, Charmaine Sheh Sze-Man, Qin Lan, Xu Kai",China,2018-07-19,2018,8.4,1 Seasons,Drama,zh,"The smart and witty Wei Yingluo enters the palace as a seamstress to find the truth behind her older sister’s death. Believing the imperial guard Fucha Fuheng to be her sister's killer, Yingluo purposely attracts the attention of his sister the Empress Fucha, and is successfully transferred to Changchun Palace as a maid. Over time, she learns that the Fucha siblings are honest and kind-hearted people, and also develops romantic affections for Fuheng.",52.629,24.0,8.4
85619,TV Show,Berlin - Schicksalsjahre einer Stadt,,Jasna Fritzi Bauer,Germany,2018-11-03,2018,9.0,1 Seasons,Documentary,de,,54.482,2.0,9.0
76754,TV Show,Mr. Right,Xiaofeng Yao,"Jin Dong, Maggie Jiang, Li Naiwen, Li Zonghan, Cecilia Boey",China,2018-01-12,2018,8.0,1 Seasons,"Comedy, Drama",zh,"Cheng Hao is a dentist who spends his free time helping others devise ways to get the girl of their dreams, despite the fact that he has never been in love. He meets Luo Yue who deals with jerks and heartbreakers.",48.308,6.0,8.0
157929,TV Show,Years of Passion,,"Li Zonghan, Ying Zi, Grace Xia, Zhang Su, Ding Yongdai",China,2018-09-20,2018,0.0,1 Seasons,Drama,zh,"A story that takes place during a time of economic reform in China and follows the little people and their struggles amidst a great era. Zhou Xiao Qiang has decided to ride the tide of economic reform. Starting out as a man who outwitted others for his own gain, he managed to build a small factory in the 80's. In the the 90's, he has created a garments empire. In the advent of a new millennia and the rise of e-commerce, he has steered his company into the international markets. However, the ups and downs of business does not come without a price. With the help of his wife Liu Li Xia, his close confidante Xiao Yao and his younger brother Zhou Da Chao, he faces the obstacles head on. (Source: ChineseDrama.info)",45.366,0.0,0.0
84105,TV Show,Mirzapur,"Anand Iyer, Gurmmeet Singh","Ali Fazal, Pankaj Tripathi, Shweta Tripathi Sharma, Rasika Dugal, Harshita Gaur",India,2018-11-15,2018,8.0,1 Seasons,"Crime, Action & Adventure, Drama",hi,"The iron-fisted Akhandanand Tripathi is a millionaire carpet exporter and the mafia don of Mirzapur. His son, Munna, is an unworthy, power-hungry heir who will stop at nothing to inherit his father's legacy. An incident at a wedding procession forces him to cross paths with Ramakant Pandit, an upstanding lawyer, and his sons, Guddu and Bablu. It snowballs into a game of ambition, power and greed that threatens the fabric of this lawless city.",52.163,146.0,8.0
82740,TV Show,"Jang Geum, Oh My Grandma",,"Shin Dong-wook, Kwon Yu-ri, Lee Yul-eum, Kim Hyun-joon, Lee Min-hyuk",South Korea,2018-10-11,2018,5.625,1 Seasons,Drama,ko,"The show follows the hectic lives, romantic relationships, and love for food of three siblings, Han San Hae, Han Jin Mi, and Han Jung Shik, supposed modern-day decedents of the legendary Dae Jang Geum.",42.577,8.0,5.625
76139,TV Show,Pop Team Epic,,"Shunsuke Itakura, Tōru Adachi",Japan,2018-01-07,2018,7.0,1 Seasons,"Animation, Comedy",ja,"Crude, rude, and a little…cute? Get ready for the larger-than-life attitude of Popuko and Pipimi, the small and tall stars of Pop Team Epic! Based off the bizarre four-panel webcomic by Bukubu Okawa comes a comedy that’ll throw you off with its out-there jokes and intense absurdity. You think you’re ready for these girls? Think again, F#%**er!",44.687,53.0,7.0
76063,TV Show,Citrus,,"Ayana Taketatsu, Minami Tsuda, Hisako Kanemoto, Ikumi Hayama, Kana Ueda",Japan,2018-01-06,2018,6.489,1 Seasons,"Animation, Drama, Comedy",ja,"Yuzu, a high school gyaru who hasn't experienced her first love yet, transfers to an all-girls school after her mother remarries. She's beyond upset that she can't land a boyfriend at her new school. Then, on her first day, she meets the beautiful black-haired student council president Mei in the worst way possible. What's more, she later finds out that Mei is her new step-sister, and they'll be living under the same roof! And so the love affair between two polar opposite high school girls who find themselves drawn to one another begins!",38.799,91.0,6.489
78479,TV Show,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,,"Kana Hanazawa, Kyousuke Ikeda, Hibiku Yamamura, Jurota Kosugi, Soma Saito",Japan,2018-04-08,2018,8.0,1 Seasons,"Animation, Comedy, Mystery, Kids",ja,The story is set in London and follows Katrielle as she solves mysteries with her talking dog Sherl.,35.528,7.0,8.0
89705,TV Show,Sleepless,Prime Cruz,"Shaira Diaz, Albie Casiño, Trina Legaspi, Martin Escudero, Mara Lopez",,2018-04-14,2018,0.0,1 Seasons,"Drama, Drama",en,Sleepless is the TV-series spinoff of the popular 2015 indie movie of the same title. It is about three pairs of twenty-somethings who work the night shift at a call center. It is all about lonely people who are living in the city and trying to find connection. Their stories are about bonds that go beyond romance and happily ever after.,32.301,0.0,0.0
82289,TV Show,Onde Está Elisa?,,"Luís Ganito, Filipe Matos, Laura Dutra, Joana Aguiar, Pedro Barbeitos",Portugal,2018-09-17,2018,0.0,1 Seasons,"Drama, Mystery, Crime, Soap",pt,"The life of the Menezes family changes radically after the disappearance of Elisa, the eldest daughter of Rui and Francisca Menezes. With the tragedy, the obscure secrets of every family member, every friend, every person around Elisa, are unraveled.",65.642,0.0,0.0
75804,TV Show,Our Cartoon President,,"Jeff Bergman, Emily Lynne, John Viener, Cody Lindquist, Gabriel Gundacker",United States of America,2018-02-11,2018,5.4,1 Seasons,"Animation, Comedy",en,"A hilarious look into the Trump presidency, animation style. Starring two-dimensional avatars of Donald Trump and his merry band of insiders and family members, this cutting-edge comedy presents the truish adventures of Trump, his confidants and bon vivants through the eyes of an imaginary documentary crew.",47.303,34.0,5.4
78798,TV Show,Busted!,"Kim Joo-hyung, Jang Hyuk-jae, Jo Hyo-jin","Yoo Jae-suk, Park Min-young, Sehun, Kim Se-jeong, Lee Kwang-soo",South Korea,2018-05-04,2018,7.9,1 Seasons,"Comedy, Mystery",ko,"Suspense, surprises and fun abound in this Korean variety game show featuring big personalities and even bigger mysteries in every episode.",50.856,36.0,7.9
81211,TV Show,"My Secret, Terrius",Park Sang-hun,"So Ji-sub, Jung In-sun, Son Ho-jun, Lim Se-mi, Jung Si-a",South Korea,2018-09-27,2018,8.2,1 Seasons,"Mystery, Comedy, Action & Adventure",ko,"A woman named Go Ae-Rin loses her husband. Along with her neighbour Kim Bon, who is a NIS agent, they discover the truth behind her husband's involvement in a huge conspiracy.",48.521,127.0,8.2
233981,TV Show,Анатомия убийства,Artur Rumynskiy,"Darya Semyonova, Aleksandr Soldatkin 2, Andrey Chernyshov, Daniil Spivakovskiy, Olga Medynich",Russia,2018-09-14,2018,0.0,1 Seasons,"Mystery, Drama, Crime",ru,,50.019,0.0,0.0
